2D_X_hip,2D_Y_hip,2D_vis_hip,2D_X_abdomen,2D_Y_abdomen,2D_vis_abdomen,2D_X_chest,2D_Y_chest,2D_vis_chest,2D_X_neck,2D_Y_neck,2D_vis_neck,2D_X_head,2D_Y_head,2D_vis_head,2D_X_lefteye,2D_Y_lefteye,2D_vis_lefteye,2D_X_es_lefteye,2D_Y_es_lefteye,2D_vis_es_lefteye,2D_X_righteye,2D_Y_righteye,2D_vis_righteye,2D_X_es_righteye,2D_Y_es_righteye,2D_vis_es_righteye,2D_X_rcollar,2D_Y_rcollar,2D_vis_rcollar,2D_X_rshoulder,2D_Y_rshoulder,2D_vis_rshoulder,2D_X_relbow,2D_Y_relbow,2D_vis_relbow,2D_X_rhand,2D_Y_rhand,2D_vis_rhand,2D_X_rthumb1,2D_Y_rthumb1,2D_vis_rthumb1,2D_X_rthumb2,2D_Y_rthumb2,2D_vis_rthumb2,2D_X_es_rthumb2,2D_Y_es_rthumb2,2D_vis_es_rthumb2,2D_X_rindex1,2D_Y_rindex1,2D_vis_rindex1,2D_X_rindex2,2D_Y_rindex2,2D_vis_rindex2,2D_X_es_rindex2,2D_Y_es_rindex2,2D_vis_es_rindex2,2D_X_rmid1,2D_Y_rmid1,2D_vis_rmid1,2D_X_rmid2,2D_Y_rmid2,2D_vis_rmid2,2D_X_es_rmid2,2D_Y_es_rmid2,2D_vis_es_rmid2,2D_X_rring1,2D_Y_rring1,2D_vis_rring1,2D_X_rring2,2D_Y_rring2,2D_vis_rring2,2D_X_es_rring2,2D_Y_es_rring2,2D_vis_es_rring2,2D_X_rpinky1,2D_Y_rpinky1,2D_vis_rpinky1,2D_X_rpinky2,2D_Y_rpinky2,2D_vis_rpinky2,2D_X_es_rpinky2,2D_Y_es_rpinky2,2D_vis_es_rpinky2,2D_X_lcollar,2D_Y_lcollar,2D_vis_lcollar,2D_X_lshoulder,2D_Y_lshoulder,2D_vis_lshoulder,2D_X_lelbow,2D_Y_lelbow,2D_vis_lelbow,2D_X_lhand,2D_Y_lhand,2D_vis_lhand,2D_X_lthumb1,2D_Y_lthumb1,2D_vis_lthumb1,2D_X_lthumb2,2D_Y_lthumb2,2D_vis_lthumb2,2D_X_es_lthumb2,2D_Y_es_lthumb2,2D_vis_es_lthumb2,2D_X_lindex1,2D_Y_lindex1,2D_vis_lindex1,2D_X_lindex2,2D_Y_lindex2,2D_vis_lindex2,2D_X_es_lindex2,2D_Y_es_lindex2,2D_vis_es_lindex2,2D_X_lmid1,2D_Y_lmid1,2D_vis_lmid1,2D_X_lmid2,2D_Y_lmid2,2D_vis_lmid2,2D_X_es_lmid2,2D_Y_es_lmid2,2D_vis_es_lmid2,2D_X_lring1,2D_Y_lring1,2D_vis_lring1,2D_X_lring2,2D_Y_lring2,2D_vis_lring2,2D_X_es_lring2,2D_Y_es_lring2,2D_vis_es_lring2,2D_X_lpinky1,2D_Y_lpinky1,2D_vis_lpinky1,2D_X_lpinky2,2D_Y_lpinky2,2D_vis_lpinky2,2D_X_es_lpinky2,2D_Y_es_lpinky2,2D_vis_es_lpinky2,2D_X_rbuttock,2D_Y_rbuttock,2D_vis_rbuttock,2D_X_rhip,2D_Y_rhip,2D_vis_rhip,2D_X_rknee,2D_Y_rknee,2D_vis_rknee,2D_X_rfoot,2D_Y_rfoot,2D_vis_rfoot,2D_X_es_rfoot,2D_Y_es_rfoot,2D_vis_es_rfoot,2D_X_lbuttock,2D_Y_lbuttock,2D_vis_lbuttock,2D_X_lhip,2D_Y_lhip,2D_vis_lhip,2D_X_lknee,2D_Y_lknee,2D_vis_lknee,2D_X_lfoot,2D_Y_lfoot,2D_vis_lfoot,2D_X_es_lfoot,2D_Y_es_lfoot,2D_vis_es_lfoot
0.506136,0.466462,1.0,0.531421,0.311139,1.0,0.522993,0.362913,1.0,0.539849,0.259365,1.0,0.539070,0.180287,1.0,0.545979,0.180356,1.0,0.545979,0.180356,1.0,0.532161,0.180219,1.0,0.532161,0.180219,1.0,0.524532,0.255238,1.0,0.509215,0.251111,1.0,0.449410,0.311150,1.0,0.386627,0.352023,1.0,0.378172,0.365995,1.0,0.371086,0.371325,1.0,0.362093,0.378593,1.0,0.359912,0.359213,1.0,0.351464,0.359213,1.0,0.345196,0.355821,1.0,0.359912,0.354368,1.0,0.350919,0.350492,1.0,0.343833,0.346131,1.0,0.359912,0.351461,1.0,0.352554,0.344678,1.0,0.345469,0.340318,1.0,0.360730,0.348554,1.0,0.354462,0.343708,1.0,0.351192,0.341286,1.0,0.554406,0.264785,1.0,0.568964,0.270206,1.0,0.558214,0.354725,1.0,0.556776,0.420194,1.0,0.557193,0.426540,1.0,0.557016,0.419229,1.0,0.543068,0.419229,1.0,0.558443,0.419865,1.0,0.558625,0.419865,1.0,0.543958,0.428766,1.0,0.549146,0.437031,1.0,0.547359,0.435123,1.0,0.550578,0.435759,1.0,0.547536,0.441163,1.0,0.547536,0.440845,1.0,0.549146,0.445295,1.0,0.545031,0.446885,1.0,0.545568,0.445295,1.0,0.544854,0.444342,1.0,0.484679,0.461000,1.0,0.484679,0.461000,1.0,0.446390,0.659881,1.0,0.429479,0.812606,1.0,0.429479,0.812606,1.0,0.527594,0.471924,1.0,0.527594,0.471924,1.0,0.565875,0.646425,1.0,0.542859,0.798947,1.0,0.542859,0.798947,1.0
0.504602,0.467828,1.0,0.533315,0.309460,1.0,0.523744,0.362249,1.0,0.542885,0.256670,1.0,0.539141,0.180334,1.0,0.546073,0.180306,1.0,0.546073,0.180306,1.0,0.532208,0.180363,1.0,0.532208,0.180363,1.0,0.527563,0.253890,1.0,0.512241,0.251109,1.0,0.449431,0.311118,1.0,0.386539,0.352055,1.0,0.378888,0.367506,1.0,0.370971,0.375756,1.0,0.361962,0.382066,1.0,0.358959,0.363623,1.0,0.351042,0.363138,1.0,0.345036,0.360711,1.0,0.357048,0.356344,1.0,0.348858,0.355372,1.0,0.342306,0.351975,1.0,0.356775,0.351975,1.0,0.349131,0.348093,1.0,0.342580,0.345666,1.0,0.357048,0.348093,1.0,0.351042,0.343725,1.0,0.345309,0.341298,1.0,0.555961,0.263388,1.0,0.569036,0.270106,1.0,0.558245,0.338364,1.0,0.550604,0.400981,1.0,0.547641,0.413810,1.0,0.545292,0.410415,1.0,0.548964,0.412765,1.0,0.549698,0.413810,1.0,0.546615,0.426869,1.0,0.546464,0.426085,1.0,0.546464,0.431569,1.0,0.547495,0.434965,1.0,0.546318,0.428957,1.0,0.545880,0.432875,1.0,0.549109,0.441233,1.0,0.545438,0.437577,1.0,0.544995,0.437316,1.0,0.548818,0.441756,1.0,0.546615,0.447501,1.0,0.484641,0.461004,1.0,0.484641,0.461004,1.0,0.437118,0.654504,1.0,0.423399,0.817996,1.0,0.423399,0.817996,1.0,0.524562,0.474653,1.0,0.524562,0.474653,1.0,0.569047,0.640941,1.0,0.535297,0.798996,1.0,0.535297,0.798996,1.0
0.503836,0.471900,1.0,0.534240,0.312500,1.0,0.524105,0.365633,1.0,0.544375,0.259367,1.0,0.547534,0.184433,1.0,0.547578,0.182958,1.0,0.547578,0.182958,1.0,0.533677,0.183018,1.0,0.533677,0.183018,1.0,0.530601,0.255310,1.0,0.516827,0.251254,1.0,0.449422,0.311183,1.0,0.385070,0.357326,1.0,0.376562,0.371044,1.0,0.366945,0.378586,1.0,0.359026,0.383112,1.0,0.356481,0.367524,1.0,0.347430,0.366519,1.0,0.342339,0.365010,1.0,0.355632,0.359480,1.0,0.347147,0.356966,1.0,0.341208,0.354451,1.0,0.357046,0.354451,1.0,0.349410,0.350931,1.0,0.343753,0.348418,1.0,0.359874,0.352440,1.0,0.352238,0.346909,1.0,0.348561,0.345904,1.0,0.557424,0.263445,1.0,0.570474,0.267524,1.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.484666,0.463741,1.0,0.484666,0.463741,1.0,0.434071,0.646450,1.0,0.417201,0.812594,1.0,0.417201,0.812594,1.0,0.523005,0.480059,1.0,0.523005,0.480059,1.0,0.570521,0.640893,1.0,0.533802,0.804447,1.0,0.533802,0.804447,1.0
0.503062,0.474581,1.0,0.534047,0.317224,1.0,0.523718,0.369676,1.0,0.544375,0.264771,1.0,0.548294,0.185770,1.0,0.549057,0.182968,1.0,0.549057,0.182968,1.0,0.533719,0.183105,1.0,0.533719,0.183105,1.0,0.529851,0.259348,1.0,0.515326,0.253924,1.0,0.450963,0.313866,1.0,0.386586,0.360147,1.0,0.379778,0.380956,1.0,0.369022,0.389006,1.0,0.361380,0.393535,1.0,0.359681,0.375923,1.0,0.350341,0.373407,1.0,0.345529,0.372401,1.0,0.357983,0.368879,1.0,0.349492,0.364853,1.0,0.343547,0.361834,1.0,0.359398,0.363846,1.0,0.351473,0.360828,1.0,0.345812,0.356802,1.0,0.361663,0.360828,1.0,0.355153,0.357306,1.0,0.352039,0.355293,1.0,0.557445,0.267458,1.0,0.570516,0.270144,1.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.483139,0.466389,1.0,0.483139,0.466389,1.0,0.434059,0.651752,1.0,0.409554,0.804458,1.0,0.409554,0.804458,1.0,0.522984,0.482774,1.0,0.522984,0.482774,1.0,0.569047,0.640920,1.0,0.533719,0.807152,1.0,0.533719,0.807152,1.0
0.503069,0.470546,1.0,0.531795,0.312153,1.0,0.522220,0.364950,1.0,0.541370,0.259355,1.0,0.546708,0.183058,1.0,0.547536,0.172167,1.0,0.547536,0.172167,1.0,0.532245,0.177626,1.0,0.532245,0.177626,1.0,0.525318,0.255294,1.0,0.509266,0.251233,1.0,0.453995,0.316505,1.0,0.397332,0.373809,1.0,0.389794,0.394609,1.0,0.380228,0.407363,1.0,0.369068,0.412087,1.0,0.370131,0.394136,1.0,0.362956,0.390357,1.0,0.358173,0.384217,1.0,0.368536,0.386106,1.0,0.362691,0.387995,1.0,0.364816,0.396026,1.0,0.371725,0.388940,1.0,0.364551,0.387995,1.0,0.364816,0.389885,1.0,0.371991,0.380909,1.0,0.369068,0.385633,1.0,0.365082,0.390830,1.0,0.555195,0.263441,1.0,0.569021,0.267528,1.0,0.558219,0.341069,1.0,0.547536,0.409239,1.0,0.548719,0.421352,1.0,0.540604,0.430294,1.0,0.541094,0.429717,1.0,0.541578,0.430005,1.0,0.540927,0.446157,1.0,0.543526,0.453369,1.0,0.543203,0.444139,1.0,0.542552,0.447312,1.0,0.542068,0.455677,1.0,0.546448,0.432601,1.0,0.542068,0.450773,1.0,0.541255,0.460581,1.0,0.547906,0.434044,1.0,0.545635,0.452792,1.0,0.545958,0.449331,1.0,0.483102,0.463709,1.0,0.483102,0.463709,1.0,0.435698,0.646378,1.0,0.407963,0.807095,1.0,0.407963,0.807095,1.0,0.523036,0.477383,1.0,0.523036,0.477383,1.0,0.568896,0.640908,1.0,0.533661,0.801738,1.0,0.533661,0.801738,1.0
0.503791,0.456909,1.0,0.526303,0.302720,1.0,0.518799,0.354116,1.0,0.533807,0.251324,1.0,0.541383,0.168066,1.0,0.545937,0.161130,1.0,0.545937,0.161130,1.0,0.530667,0.161188,1.0,0.530667,0.161188,1.0,0.519941,0.248551,1.0,0.506074,0.245778,1.0,0.458608,0.316475,1.0,0.411030,0.384719,1.0,0.403801,0.418313,1.0,0.401558,0.427173,1.0,0.388352,0.426287,1.0,0.390594,0.424072,1.0,0.378384,0.416541,1.0,0.378384,0.417427,1.0,0.386109,0.417427,1.0,0.382371,0.422300,1.0,0.375145,0.421857,1.0,0.390843,0.418313,1.0,0.383617,0.425401,1.0,0.382122,0.424515,1.0,0.392090,0.425844,1.0,0.389847,0.428944,1.0,0.382371,0.435590,1.0,0.551375,0.259397,1.0,0.568943,0.267469,1.0,0.556693,0.360178,1.0,0.556698,0.409294,1.0,0.552766,0.396505,1.0,0.545495,0.409431,1.0,0.541370,0.422706,1.0,0.550604,0.425152,1.0,0.545104,0.435982,1.0,0.543333,0.444716,1.0,0.554536,0.428645,1.0,0.550016,0.444716,1.0,0.548052,0.455196,1.0,0.558661,0.429344,1.0,0.556307,0.444367,1.0,0.555714,0.452402,1.0,0.562396,0.428995,1.0,0.563578,0.435632,1.0,0.564167,0.439476,1.0,0.483072,0.447371,1.0,0.483072,0.447371,1.0,0.444835,0.640779,1.0,0.409599,0.801650,1.0,0.409599,0.801650,1.0,0.524510,0.466446,1.0,0.524510,0.466446,1.0,0.558276,0.640760,1.0,0.532219,0.804445,1.0,0.532219,0.804445,1.0
0.503791,0.456909,1.0,0.526303,0.302720,1.0,0.518799,0.354116,1.0,0.533807,0.251324,1.0,0.541383,0.168066,1.0,0.545937,0.161130,1.0,0.545937,0.161130,1.0,0.530667,0.161188,1.0,0.530667,0.161188,1.0,0.519941,0.248551,1.0,0.506074,0.245778,1.0,0.458608,0.316475,1.0,0.411030,0.384719,1.0,0.403801,0.418313,1.0,0.401558,0.427173,1.0,0.388352,0.426287,1.0,0.390594,0.424072,1.0,0.378384,0.416541,1.0,0.378384,0.417427,1.0,0.386109,0.417427,1.0,0.382371,0.422300,1.0,0.375145,0.421857,1.0,0.390843,0.418313,1.0,0.383617,0.425401,1.0,0.382122,0.424515,1.0,0.392090,0.425844,1.0,0.389847,0.428944,1.0,0.382371,0.435590,1.0,0.551375,0.259397,1.0,0.568943,0.267469,1.0,0.556693,0.360178,1.0,0.556698,0.409294,1.0,0.552766,0.396505,1.0,0.545495,0.409431,1.0,0.541370,0.422706,1.0,0.550604,0.425152,1.0,0.545104,0.435982,1.0,0.543333,0.444716,1.0,0.554536,0.428645,1.0,0.550016,0.444716,1.0,0.548052,0.455196,1.0,0.558661,0.429344,1.0,0.556307,0.444367,1.0,0.555714,0.452402,1.0,0.562396,0.428995,1.0,0.563578,0.435632,1.0,0.564167,0.439476,1.0,0.483072,0.447371,1.0,0.483072,0.447371,1.0,0.444835,0.640779,1.0,0.409599,0.801650,1.0,0.409599,0.801650,1.0,0.524510,0.466446,1.0,0.524510,0.466446,1.0,0.558276,0.640760,1.0,0.532219,0.804445,1.0,0.532219,0.804445,1.0
0.505338,0.450103,1.0,0.525432,0.298851,1.0,0.518734,0.349268,1.0,0.532130,0.248433,1.0,0.536748,0.153104,1.0,0.539828,0.142185,1.0,0.539828,0.142185,1.0,0.521521,0.142330,1.0,0.521521,0.142330,1.0,0.513769,0.240301,1.0,0.495407,0.232169,1.0,0.461680,0.319319,1.0,0.430983,0.398394,1.0,0.428783,0.422530,1.0,0.428342,0.439760,1.0,0.428563,0.440544,1.0,0.425478,0.440935,1.0,0.430104,0.440544,1.0,0.403890,0.428012,1.0,0.408957,0.428012,1.0,0.405653,0.431144,1.0,0.403890,0.435844,1.0,0.407855,0.423704,1.0,0.404551,0.435844,1.0,0.404551,0.437411,1.0,0.411380,0.436628,1.0,0.410499,0.440152,1.0,0.405432,0.442502,1.0,0.549773,0.253903,1.0,0.567417,0.259373,1.0,0.555151,0.338508,1.0,0.558328,0.390140,1.0,0.556328,0.403263,1.0,0.551417,0.424944,1.0,0.553276,0.439700,1.0,0.557344,0.427956,1.0,0.555818,0.446927,1.0,0.554635,0.454154,1.0,0.561750,0.428256,1.0,0.561068,0.449336,1.0,0.561240,0.455358,1.0,0.566490,0.426450,1.0,0.567167,0.437592,1.0,0.568521,0.448131,1.0,0.570385,0.423439,1.0,0.572417,0.434280,1.0,0.573438,0.438796,1.0,0.481562,0.441899,1.0,0.481562,0.441899,1.0,0.447918,0.624557,1.0,0.414198,0.793557,1.0,0.414198,0.793557,1.0,0.529115,0.458307,1.0,0.529115,0.458307,1.0,0.547531,0.640809,1.0,0.530677,0.807145,1.0,0.530677,0.807145,1.0
0.503074,0.437841,1.0,0.521440,0.285625,1.0,0.515318,0.336363,1.0,0.527562,0.234886,1.0,0.526850,0.140852,1.0,0.532229,0.128526,1.0,0.532229,0.128526,1.0,0.516825,0.133949,1.0,0.516825,0.133949,1.0,0.508413,0.232088,1.0,0.489264,0.229291,1.0,0.470870,0.330218,1.0,0.444844,0.403937,1.0,0.445669,0.421648,1.0,0.445888,0.439162,1.0,0.440415,0.454730,1.0,0.430345,0.441497,1.0,0.429907,0.452006,1.0,0.429907,0.459400,1.0,0.429907,0.432934,1.0,0.427936,0.451227,1.0,0.429688,0.457455,1.0,0.425309,0.441107,1.0,0.426404,0.454341,1.0,0.429907,0.456287,1.0,0.427060,0.438772,1.0,0.426404,0.454341,1.0,0.429907,0.454730,1.0,0.545964,0.241682,1.0,0.564365,0.248479,1.0,0.558286,0.338476,1.0,0.561302,0.382121,1.0,0.557063,0.394861,1.0,0.554255,0.411488,1.0,0.555568,0.425454,1.0,0.560990,0.421796,1.0,0.562484,0.435762,1.0,0.563047,0.444075,1.0,0.566229,0.421131,1.0,0.568099,0.435430,1.0,0.569594,0.445073,1.0,0.570344,0.417141,1.0,0.572401,0.429777,1.0,0.574083,0.439087,1.0,0.573708,0.413483,1.0,0.576703,0.424124,1.0,0.578760,0.429777,1.0,0.478528,0.428326,1.0,0.478528,0.428326,1.0,0.455519,0.610946,1.0,0.423425,0.777200,1.0,0.423425,0.777200,1.0,0.527620,0.447356,1.0,0.527620,0.447356,1.0,0.535292,0.627316,1.0,0.529089,0.804401,1.0,0.529089,0.804401,1.0
0.500023,0.429681,1.0,0.516100,0.279385,1.0,0.510741,0.329483,1.0,0.521458,0.229286,1.0,0.520681,0.132606,1.0,0.524557,0.117721,1.0,0.524557,0.117721,1.0,0.509148,0.120270,1.0,0.509148,0.120270,1.0,0.503047,0.226620,1.0,0.484635,0.223955,1.0,0.472485,0.330222,1.0,0.457047,0.417359,1.0,0.455085,0.428610,1.0,0.454414,0.444920,1.0,0.451058,0.457253,1.0,0.442107,0.453673,1.0,0.441883,0.468790,1.0,0.446806,0.481918,1.0,0.439869,0.454469,1.0,0.438303,0.471972,1.0,0.442778,0.482713,1.0,0.438303,0.456059,1.0,0.436289,0.469983,1.0,0.436960,0.480326,1.0,0.437855,0.458446,1.0,0.435618,0.468790,1.0,0.436736,0.475552,1.0,0.539893,0.230718,1.0,0.558328,0.232150,1.0,0.559771,0.316561,1.0,0.558286,0.360260,1.0,0.555703,0.375610,1.0,0.552568,0.390791,1.0,0.554484,0.405351,1.0,0.561453,0.397606,1.0,0.563198,0.410618,1.0,0.564068,0.420222,1.0,0.567031,0.400394,1.0,0.568599,0.412786,1.0,0.569818,0.425179,1.0,0.571214,0.400704,1.0,0.572609,0.410618,1.0,0.574177,0.422391,1.0,0.575224,0.400084,1.0,0.577661,0.407830,1.0,0.578880,0.411547,1.0,0.477020,0.422869,1.0,0.477020,0.422869,1.0,0.458604,0.602695,1.0,0.434083,0.766212,1.0,0.434083,0.766212,1.0,0.523026,0.436493,1.0,0.523026,0.436493,1.0,0.530672,0.632709,1.0,0.524521,0.807107,1.0,0.524521,0.807107,1.0
0.499216,0.433741,1.0,0.514685,0.278329,1.0,0.509529,0.330133,1.0,0.519842,0.226525,1.0,0.513814,0.120384,1.0,0.519958,0.112137,1.0,0.519958,0.112137,1.0,0.501566,0.114881,1.0,0.501566,0.114881,1.0,0.500722,0.222524,1.0,0.481603,0.218523,1.0,0.473997,0.332981,1.0,0.457105,0.414741,1.0,0.454384,0.429460,1.0,0.450817,0.442990,1.0,0.448201,0.453982,1.0,0.443206,0.452714,1.0,0.442969,0.468781,1.0,0.444395,0.478082,1.0,0.444633,0.454828,1.0,0.443682,0.470049,1.0,0.445347,0.481042,1.0,0.446298,0.453982,1.0,0.444633,0.467512,1.0,0.447011,0.478082,1.0,0.448677,0.453982,1.0,0.447249,0.464553,1.0,0.447249,0.473431,1.0,0.538272,0.227908,1.0,0.556703,0.229292,1.0,0.558255,0.322039,1.0,0.558286,0.341153,1.0,0.553703,0.339972,1.0,0.549870,0.351886,1.0,0.549104,0.365502,1.0,0.559255,0.360056,1.0,0.562125,0.373331,1.0,0.561932,0.381159,1.0,0.563656,0.359715,1.0,0.565380,0.373670,1.0,0.564234,0.382181,1.0,0.566531,0.358013,1.0,0.568635,0.371629,1.0,0.567104,0.381500,1.0,0.567484,0.358013,1.0,0.571318,0.370948,1.0,0.573042,0.379117,1.0,0.475469,0.425614,1.0,0.475469,0.425614,1.0,0.460210,0.597160,1.0,0.444827,0.755353,1.0,0.444827,0.755353,1.0,0.522964,0.441868,1.0,0.522964,0.441868,1.0,0.521495,0.629969,1.0,0.521422,0.796306,1.0,0.521422,0.796306,1.0
0.496937,0.432405,1.0,0.509599,0.276002,1.0,0.505378,0.328136,1.0,0.513820,0.223868,1.0,0.507653,0.119073,1.0,0.512305,0.103994,1.0,0.512305,0.103994,1.0,0.495447,0.109438,1.0,0.495447,0.109438,1.0,0.494661,0.221191,1.0,0.475503,0.218514,1.0,0.477033,0.332924,1.0,0.457046,0.412022,1.0,0.454228,0.430568,1.0,0.451394,0.444421,1.0,0.446435,0.454498,1.0,0.443365,0.445261,1.0,0.439823,0.459956,1.0,0.440059,0.470871,1.0,0.443129,0.446941,1.0,0.440059,0.462055,1.0,0.441948,0.472131,1.0,0.444782,0.446941,1.0,0.441948,0.459536,1.0,0.445491,0.469612,1.0,0.447144,0.447360,1.0,0.445018,0.459956,1.0,0.447380,0.465413,1.0,0.532983,0.225200,1.0,0.552146,0.226531,1.0,0.556698,0.316657,1.0,0.556766,0.324806,1.0,0.548948,0.313554,1.0,0.544839,0.326832,1.0,0.544276,0.341438,1.0,0.546146,0.325172,1.0,0.545958,0.340110,1.0,0.548010,0.340774,1.0,0.551750,0.324508,1.0,0.552120,0.343430,1.0,0.554922,0.350069,1.0,0.557911,0.324177,1.0,0.559776,0.345754,1.0,0.558281,0.352060,1.0,0.563698,0.324508,1.0,0.567807,0.338782,1.0,0.567995,0.344757,1.0,0.472452,0.425615,1.0,0.472452,0.425615,1.0,0.466264,0.591864,1.0,0.449423,0.744469,1.0,0.449423,0.744469,1.0,0.521422,0.439195,1.0,0.521422,0.439195,1.0,0.519909,0.624631,1.0,0.519983,0.796294,1.0,0.519983,0.796294,1.0
0.496937,0.432405,1.0,0.509599,0.276002,1.0,0.505378,0.328136,1.0,0.513820,0.223868,1.0,0.507653,0.119073,1.0,0.512305,0.103994,1.0,0.512305,0.103994,1.0,0.495447,0.109438,1.0,0.495447,0.109438,1.0,0.494661,0.221191,1.0,0.475503,0.218514,1.0,0.477033,0.332924,1.0,0.457046,0.412022,1.0,0.454228,0.430568,1.0,0.451394,0.444421,1.0,0.446435,0.454498,1.0,0.443365,0.445261,1.0,0.439823,0.459956,1.0,0.440059,0.470871,1.0,0.443129,0.446941,1.0,0.440059,0.462055,1.0,0.441948,0.472131,1.0,0.444782,0.446941,1.0,0.441948,0.459536,1.0,0.445491,0.469612,1.0,0.447144,0.447360,1.0,0.445018,0.459956,1.0,0.447380,0.465413,1.0,0.532983,0.225200,1.0,0.552146,0.226531,1.0,0.556698,0.316657,1.0,0.556766,0.324806,1.0,0.548948,0.313554,1.0,0.544839,0.326832,1.0,0.544276,0.341438,1.0,0.546146,0.325172,1.0,0.545958,0.340110,1.0,0.548010,0.340774,1.0,0.551750,0.324508,1.0,0.552120,0.343430,1.0,0.554922,0.350069,1.0,0.557911,0.324177,1.0,0.559776,0.345754,1.0,0.558281,0.352060,1.0,0.563698,0.324508,1.0,0.567807,0.338782,1.0,0.567995,0.344757,1.0,0.472452,0.425615,1.0,0.472452,0.425615,1.0,0.466264,0.591864,1.0,0.449423,0.744469,1.0,0.449423,0.744469,1.0,0.521422,0.439195,1.0,0.521422,0.439195,1.0,0.519909,0.624631,1.0,0.519983,0.796294,1.0,0.519983,0.796294,1.0
0.496219,0.425656,1.0,0.505930,0.270259,1.0,0.502693,0.322058,1.0,0.509167,0.218460,1.0,0.502303,0.120364,1.0,0.509167,0.101405,1.0,0.509167,0.101405,1.0,0.492304,0.106790,1.0,0.492304,0.106790,1.0,0.490800,0.221156,1.0,0.472433,0.223852,1.0,0.475481,0.330159,1.0,0.452485,0.411960,1.0,0.452805,0.427631,1.0,0.451486,0.443250,1.0,0.449290,0.455746,1.0,0.441822,0.443641,1.0,0.438088,0.456137,1.0,0.437209,0.468242,1.0,0.441603,0.444031,1.0,0.440065,0.458870,1.0,0.442261,0.465899,1.0,0.442481,0.443641,1.0,0.442481,0.456918,1.0,0.445776,0.461994,1.0,0.445117,0.442860,1.0,0.445556,0.455746,1.0,0.447533,0.460822,1.0,0.527573,0.215750,1.0,0.545979,0.213040,1.0,0.552120,0.346535,1.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.472456,0.422931,1.0,0.472456,0.422931,1.0,0.467797,0.591852,1.0,0.458532,0.747213,1.0,0.458532,0.747213,1.0,0.519982,0.428382,1.0,0.519982,0.428382,1.0,0.519917,0.624606,1.0,0.521437,0.796279,1.0,0.521437,0.796279,1.0
0.494666,0.424191,1.0,0.503287,0.267846,1.0,0.500414,0.319961,1.0,0.506161,0.215731,1.0,0.499189,0.120356,1.0,0.506108,0.104046,1.0,0.506108,0.104046,1.0,0.486179,0.109439,1.0,0.486179,0.109439,1.0,0.489263,0.219823,1.0,0.472365,0.223916,1.0,0.473956,0.330260,1.0,0.449445,0.406555,1.0,0.448820,0.425488,1.0,0.445528,0.442659,1.0,0.443552,0.454757,1.0,0.437185,0.446952,1.0,0.435868,0.462172,1.0,0.435429,0.470757,1.0,0.436527,0.447343,1.0,0.434990,0.462562,1.0,0.435649,0.471148,1.0,0.436746,0.445781,1.0,0.436307,0.459831,1.0,0.437405,0.467636,1.0,0.438722,0.445391,1.0,0.438064,0.457489,1.0,0.440040,0.461781,1.0,0.523755,0.212992,1.0,0.541349,0.210253,1.0,0.545953,0.341074,1.0,0.547505,0.291974,1.0,0.549917,0.249324,1.0,0.540177,0.257019,1.0,0.537203,0.272406,1.0,0.545047,0.254133,1.0,0.539906,0.261345,1.0,0.554510,0.273367,1.0,0.551266,0.266155,1.0,0.548562,0.273848,1.0,0.551266,0.282022,1.0,0.551536,0.288273,1.0,0.545859,0.282504,1.0,0.545589,0.282022,1.0,0.551536,0.289235,1.0,0.545047,0.287312,1.0,0.545047,0.292601,1.0,0.470933,0.422834,1.0,0.470933,0.422834,1.0,0.461738,0.597198,1.0,0.458619,0.749831,1.0,0.458619,0.749831,1.0,0.518398,0.425548,1.0,0.518398,0.425548,1.0,0.519968,0.629997,1.0,0.521542,0.796253,1.0,0.521542,0.796253,1.0
